country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Austria;1996;010119;Horses, live except pure-bred breeding;Import;953612;223749;Weight in kilograms;223749;01_live_animals
Austria;1996;010119;Horses, live except pure-bred breeding;Export;1917634;956614;Weight in kilograms;956614;01_live_animals
Austria;1996;010120;Asses, mules and hinnies, live;Import;660;296;Weight in kilograms;296;01_live_animals
Austria;1996;010210;Bovine animals, live pure-bred breeding;Import;1439109;712823;Weight in kilograms;712823;01_live_animals
Austria;1996;010210;Bovine animals, live pure-bred breeding;Export;34910096;17033250;Weight in kilograms;17033250;01_live_animals
Austria;1996;010290;Bovine animals, live, except pure-bred breeding;Import;11064785;5982746;Weight in kilograms;5982746;01_live_animals
Austria;1996;010290;Bovine animals, live, except pure-bred breeding;Export;47759512;24423132;Weight in kilograms;24423132;01_live_animals
Austria;1996;010310;Swine, live pure-bred breeding;Import;824857;271901;Weight in kilograms;271901;01_live_animals
Austria;1996;010310;Swine, live pure-bred breeding;Export;1053472;275893;Weight in kilograms;275893;01_live_animals
Austria;1996;010391;Swine, live except pure-bred breeding < 50 kg;Import;1512555;521312;Weight in kilograms;521312;01_live_animals
Austria;1996;010391;Swine, live except pure-bred breeding < 50 kg;Export;7467455;2365572;Weight in kilograms;2365572;01_live_animals
Austria;1996;010392;Swine, live except pure-bred breeding > 50 kg;Import;31230208;14581022;Weight in kilograms;14581022;01_live_animals
Austria;1996;010392;Swine, live except pure-bred breeding > 50 kg;Export;530608;329097;Weight in kilograms;329097;01_live_animals
Austria;1996;010410;Sheep, live;Import;41628;5000;Weight in kilograms;5000;01_live_animals
Austria;1996;010410;Sheep, live;Export;343662;175475;Weight in kilograms;175475;01_live_animals
Austria;1996;010420;Goats, live;Import;19068;1187;Weight in kilograms;1187;01_live_animals
Austria;1996;010420;Goats, live;Export;8501;1375;Weight in kilograms;1375;01_live_animals
Austria;1996;010511;Fowls, live domestic < 185 grams;Import;2189393;118608;Weight in kilograms;118608;01_live_animals
Austria;1996;010511;Fowls, live domestic < 185 grams;Export;86057;41000;Weight in kilograms;41000;01_live_animals
Austria;1996;010519;Poultry, live except domestic fowls, < 185 grams;Import;211261;11481;Weight in kilograms;11481;01_live_animals
Austria;1996;010519;Poultry, live except domestic fowls, < 185 grams;Export;669849;22950;Weight in kilograms;22950;01_live_animals
Austria;1996;010591;Fowls, live domestic > 185 grams;Import;976648;199797;Weight in kilograms;199797;01_live_animals
Austria;1996;010591;Fowls, live domestic > 185 grams;Export;81049;38773;Weight in kilograms;38773;01_live_animals
Austria;1996;010599;Poultry, live except domestic fowls, > 185 grams;Import;179827;16249;Weight in kilograms;16249;01_live_animals
Austria;1996;010600;Animals, live, except farm animals;Import;3840235;0;No Quantity;0;01_live_animals
Austria;1996;010600;Animals, live, except farm animals;Export;272808;0;No Quantity;0;01_live_animals
Austria;1995;010111;Horses, live pure-bred breeding;Import;338881;32617;Weight in kilograms;32617;01_live_animals
Austria;1995;010111;Horses, live pure-bred breeding;Export;806032;170038;Weight in kilograms;170038;01_live_animals
Austria;1995;010119;Horses, live except pure-bred breeding;Import;1486181;316255;Weight in kilograms;316255;01_live_animals
Austria;1995;010119;Horses, live except pure-bred breeding;Export;1191647;591323;Weight in kilograms;591323;01_live_animals
Austria;1995;010120;Asses, mules and hinnies, live;Import;4265;3312;Weight in kilograms;3312;01_live_animals
Austria;1995;010210;Bovine animals, live pure-bred breeding;Import;1281428;458736;Weight in kilograms;458736;01_live_animals
Austria;1995;010210;Bovine animals, live pure-bred breeding;Export;27064600;11578406;Weight in kilograms;11578406;01_live_animals
Austria;1995;010290;Bovine animals, live, except pure-bred breeding;Import;21221038;10841368;Weight in kilograms;10841368;01_live_animals
Austria;1995;010290;Bovine animals, live, except pure-bred breeding;Export;58027080;25017796;Weight in kilograms;25017796;01_live_animals
Austria;1995;010310;Swine, live pure-bred breeding;Import;62101;15120;Weight in kilograms;15120;01_live_animals
Austria;1995;010310;Swine, live pure-bred breeding;Export;30256;3120;Weight in kilograms;3120;01_live_animals
Austria;1995;010391;Swine, live except pure-bred breeding < 50 kg;Import;776873;256300;Weight in kilograms;256300;01_live_animals
Austria;1995;010391;Swine, live except pure-bred breeding < 50 kg;Export;4362140;1702213;Weight in kilograms;1702213;01_live_animals
Austria;1995;010392;Swine, live except pure-bred breeding > 50 kg;Import;11286848;6281573;Weight in kilograms;6281573;01_live_animals
Austria;1995;010392;Swine, live except pure-bred breeding > 50 kg;Export;730049;423538;Weight in kilograms;423538;01_live_animals
Austria;1995;010410;Sheep, live;Import;321223;7585;Weight in kilograms;7585;01_live_animals
Austria;1995;010410;Sheep, live;Export;49106;20187;Weight in kilograms;20187;01_live_animals
Austria;1995;010420;Goats, live;Import;1983;296;Weight in kilograms;296;01_live_animals
Austria;1995;010420;Goats, live;Export;6646;1097;Weight in kilograms;1097;01_live_animals
Austria;1995;010511;Fowls, live domestic < 185 grams;Import;1908798;115841;Weight in kilograms;115841;01_live_animals
Austria;1995;010511;Fowls, live domestic < 185 grams;Export;229558;73811;Weight in kilograms;73811;01_live_animals
Austria;1995;010519;Poultry, live except domestic fowls, < 185 grams;Import;67260;2421;Weight in kilograms;2421;01_live_animals
Austria;1995;010519;Poultry, live except domestic fowls, < 185 grams;Export;823002;22000;Weight in kilograms;22000;01_live_animals
Austria;1995;010591;Fowls, live domestic > 185 grams;Import;744332;133787;Weight in kilograms;133787;01_live_animals
Austria;1995;010591;Fowls, live domestic > 185 grams;Export;20931;1398;Weight in kilograms;1398;01_live_animals
Austria;1995;010599;Poultry, live except domestic fowls, > 185 grams;Import;33034;1702;Weight in kilograms;1702;01_live_animals
Austria;1995;010599;Poultry, live except domestic fowls, > 185 grams;Export;20535;796;Weight in kilograms;796;01_live_animals
Austria;1995;010600;Animals, live, except farm animals;Import;3616207;0;No Quantity;0;01_live_animals
Austria;1995;010600;Animals, live, except farm animals;Export;239773;0;No Quantity;0;01_live_animals
Austria;1994;010111;Horses, live pure-bred breeding;Import;411640;44851;Weight in kilograms;44851;01_live_animals
Austria;1994;010111;Horses, live pure-bred breeding;Export;1635797;775171;Weight in kilograms;775171;01_live_animals
Austria;1994;010119;Horses, live except pure-bred breeding;Import;2680121;645967;Weight in kilograms;645967;01_live_animals
Austria;1994;010119;Horses, live except pure-bred breeding;Export;471912;112652;Weight in kilograms;112652;01_live_animals
Austria;1994;010120;Asses, mules and hinnies, live;Import;40002;9287;Weight in kilograms;9287;01_live_animals
Austria;1994;010120;Asses, mules and hinnies, live;Export;686;97;Weight in kilograms;97;01_live_animals
Austria;1994;010210;Bovine animals, live pure-bred breeding;Import;2179920;642494;Weight in kilograms;642494;01_live_animals
Austria;1994;010210;Bovine animals, live pure-bred breeding;Export;56655040;29354944;Weight in kilograms;29354944;01_live_animals
Austria;1994;010290;Bovine animals, live, except pure-bred breeding;Import;804415;435065;Weight in kilograms;435065;01_live_animals
Austria;1994;010290;Bovine animals, live, except pure-bred breeding;Export;27185076;19054564;Weight in kilograms;19054564;01_live_animals
Austria;1994;010310;Swine, live pure-bred breeding;Import;71051;8827;Weight in kilograms;8827;01_live_animals
Austria;1994;010310;Swine, live pure-bred breeding;Export;57114;11197;Weight in kilograms;11197;01_live_animals
Austria;1994;010391;Swine, live except pure-bred breeding < 50 kg;Export;744994;503187;Weight in kilograms;503187;01_live_animals
Austria;1994;010392;Swine, live except pure-bred breeding > 50 kg;Export;5190;54;Weight in kilograms;54;01_live_animals
Austria;1994;010410;Sheep, live;Import;60237;10393;Weight in kilograms;10393;01_live_animals
Austria;1994;010410;Sheep, live;Export;12985;5506;Weight in kilograms;5506;01_live_animals
Austria;1994;010420;Goats, live;Import;95414;12529;Weight in kilograms;12529;01_live_animals
Austria;1994;010511;Fowls, live domestic < 185 grams;Import;1466023;17912;Weight in kilograms;17912;01_live_animals
Austria;1994;010519;Poultry, live except domestic fowls, < 185 grams;Import;63266;3484;Weight in kilograms;3484;01_live_animals
Austria;1994;010519;Poultry, live except domestic fowls, < 185 grams;Export;14367;476;Weight in kilograms;476;01_live_animals
Austria;1994;010591;Fowls, live domestic > 185 grams;Import;843736;197604;Weight in kilograms;197604;01_live_animals
Austria;1994;010591;Fowls, live domestic > 185 grams;Export;5395;65089;Weight in kilograms;65089;01_live_animals
Austria;1994;010599;Poultry, live except domestic fowls, > 185 grams;Import;33674;4191;Weight in kilograms;4191;01_live_animals
Austria;1994;010599;Poultry, live except domestic fowls, > 185 grams;Export;8119;292;Weight in kilograms;292;01_live_animals
Austria;1994;010600;Animals, live, except farm animals;Import;4047888;512086;Weight in kilograms;512086;01_live_animals
Austria;1994;010600;Animals, live, except farm animals;Export;417496;29504;Weight in kilograms;29504;01_live_animals
Azerbaijan;2015;010111;Horses, live pure-bred breeding;Import;288978;17420;Number of items;45;01_live_animals
Azerbaijan;2015;010111;Horses, live pure-bred breeding;Export;5265;1328;Number of items;3;01_live_animals
Azerbaijan;2015;010119;Horses, live except pure-bred breeding;Export;8150;1640;Number of items;4;01_live_animals
Azerbaijan;2015;010210;Bovine animals, live pure-bred breeding;Import;27092520;737763;Number of items;1419;01_live_animals
Azerbaijan;2015;010290;Bovine animals, live, except pure-bred breeding;Import;14871297;594020;Number of items;1686;01_live_animals
Azerbaijan;2015;010410;Sheep, live;Import;2222537;196640;Number of items;3867;01_live_animals
Azerbaijan;2015;010420;Goats, live;Import;883533;39830;Number of items;573;01_live_animals
Azerbaijan;2015;010511;Fowls, live domestic < 185 grams;Import;5748186;70777;Number of items;1574768;01_live_animals
Azerbaijan;2015;010519;Poultry, live except domestic fowls, < 185 grams;Import;2563;500;Number of items;5000;01_live_animals
Azerbaijan;2015;010591;Fowls, live domestic > 185 grams;Import;17000;5472;Number of items;6080;01_live_animals
Azerbaijan;2015;010591;Fowls, live domestic > 185 grams;Export;285000;26800;Number of items;22620;01_live_animals
Azerbaijan;2015;010600;Animals, live, except farm animals;Import;542440;22723;Number of items;18455;01_live_animals
Azerbaijan;2014;010111;Horses, live pure-bred breeding;Import;123581;11120;Number of items;26;01_live_animals
Azerbaijan;2014;010111;Horses, live pure-bred breeding;Export;2000;550;Number of items;1;01_live_animals
Azerbaijan;2014;010119;Horses, live except pure-bred breeding;Import;8828;905;Number of items;3;01_live_animals
Azerbaijan;2014;010119;Horses, live except pure-bred breeding;Export;2000;500;Number of items;1;01_live_animals
Azerbaijan;2014;010210;Bovine animals, live pure-bred breeding;Import;13175255;2957116;Number of items;6031;01_live_animals
Azerbaijan;2014;010290;Bovine animals, live, except pure-bred breeding;Import;24099513;19057600;Number of items;95172;01_live_animals
Azerbaijan;2014;010410;Sheep, live;Import;6989979;3904891;Number of items;88003;01_live_animals
Azerbaijan;2014;010420;Goats, live;Import;3034791;181015;Number of items;3651;01_live_animals
Azerbaijan;2014;010511;Fowls, live domestic < 185 grams;Import;4654771;285529;Number of items;6300474;01_live_animals
Azerbaijan;2014;010519;Poultry, live except domestic fowls, < 185 grams;Import;5700;3000;No Quantity;;01_live_animals
Azerbaijan;2014;010591;Fowls, live domestic > 185 grams;Export;117500;19440;Number of items;35050;01_live_animals
Azerbaijan;2014;010599;Poultry, live except domestic fowls, > 185 grams;Import;3550;650;Number of items;289;01_live_animals
Azerbaijan;2014;010600;Animals, live, except farm animals;Import;271934;51962;Number of items;1386742;01_live_animals
Azerbaijan;2014;010600;Animals, live, except farm animals;Export;2840;303;Number of items;4211;01_live_animals
Azerbaijan;2013;010111;Horses, live pure-bred breeding;Import;9985;1000;Number of items;2;01_live_animals
Azerbaijan;2013;010111;Horses, live pure-bred breeding;Export;1750;1150;Number of items;3;01_live_animals
Azerbaijan;2013;010119;Horses, live except pure-bred breeding;Export;5000;2750;Number of items;5;01_live_animals
Azerbaijan;2013;010119;Horses, live except pure-bred breeding;Import;12694;2750;Number of items;9;01_live_animals
Azerbaijan;2013;010120;Asses, mules and hinnies, live;Import;18000;4500;Number of items;9;01_live_animals
Azerbaijan;2013;010210;Bovine animals, live pure-bred breeding;Import;16243902;2856510;Number of items;5603;01_live_animals
Azerbaijan;2013;010290;Bovine animals, live, except pure-bred breeding;Import;15736757;9998113;Number of items;128235;01_live_animals
Azerbaijan;2013;010410;Sheep, live;Import;2244247;2633812;Number of items;163435;01_live_animals
Azerbaijan;2013;010420;Goats, live;Import;1435514;78720;Number of items;1745;01_live_animals
Azerbaijan;2013;010511;Fowls, live domestic < 185 grams;Import;5109046;310775;Number of items;6942017;01_live_animals
Azerbaijan;2013;010591;Fowls, live domestic > 185 grams;Export;25000;4560;Number of items;10134;01_live_animals
Azerbaijan;2013;010600;Animals, live, except farm animals;Export;48186;513;Number of items;14;01_live_animals
Azerbaijan;2013;010600;Animals, live, except farm animals;Import;404487;15360;Number of items;2923216;01_live_animals
Azerbaijan;2012;010111;Horses, live pure-bred breeding;Export;4135;3573;Number of items;9;01_live_animals
Azerbaijan;2012;010111;Horses, live pure-bred breeding;Import;3800;1500;Number of items;3;01_live_animals
Azerbaijan;2012;010119;Horses, live except pure-bred breeding;Export;13300;5150;Number of items;11;01_live_animals
Azerbaijan;2012;010119;Horses, live except pure-bred breeding;Import;3398;800;Number of items;2;01_live_animals
Azerbaijan;2012;010120;Asses, mules and hinnies, live;Export;9090;1650;Number of items;3;01_live_animals
Azerbaijan;2012;010210;Bovine animals, live pure-bred breeding;Import;15468773;2015219;Number of items;3887;01_live_animals
Azerbaijan;2012;010290;Bovine animals, live, except pure-bred breeding;Import;6587778;4397739;Number of items;48883;01_live_animals
Azerbaijan;2012;010410;Sheep, live;Import;920232;1193511;Number of items;67666;01_live_animals
Azerbaijan;2012;010420;Goats, live;Import;6219;2850;Number of items;73;01_live_animals
Azerbaijan;2012;010511;Fowls, live domestic < 185 grams;Import;4734536;126477;Number of items;2966596;01_live_animals
Azerbaijan;2012;010600;Animals, live, except farm animals;Import;159755;8809;Number of items;1029248;01_live_animals
Azerbaijan;2011;010111;Horses, live pure-bred breeding;Export;24949;42415;Number of items;185;01_live_animals
Azerbaijan;2011;010111;Horses, live pure-bred breeding;Import;383882;11000;Number of items;22;01_live_animals
Azerbaijan;2011;010119;Horses, live except pure-bred breeding;Export;115623;117494;Number of items;405;01_live_animals
Azerbaijan;2011;010210;Bovine animals, live pure-bred breeding;Import;5930480;731750;Number of items;1426;01_live_animals
Azerbaijan;2011;010290;Bovine animals, live, except pure-bred breeding;Import;3662659;2759380;Number of items;9366;01_live_animals
Azerbaijan;2011;010410;Sheep, live;Import;366696;163703;Number of items;4216;01_live_animals
Azerbaijan;2011;010511;Fowls, live domestic < 185 grams;Import;3342118;89619;Number of items;2108798;01_live_animals
Azerbaijan;2011;010519;Poultry, live except domestic fowls, < 185 grams;Import;3522;650;Number of items;5700;01_live_animals
Azerbaijan;2011;010600;Animals, live, except farm animals;Export;828;100;Number of items;105;01_live_animals
Azerbaijan;2011;010600;Animals, live, except farm animals;Import;99994;2630;Number of items;1426;01_live_animals
Azerbaijan;2010;010111;Horses, live pure-bred breeding;Export;4709;960;Number of items;3;01_live_animals
Azerbaijan;2010;010111;Horses, live pure-bred breeding;Import;44381;12700;Number of items;29;01_live_animals
Azerbaijan;2010;010119;Horses, live except pure-bred breeding;Import;17109;3500;Number of items;8;01_live_animals
Azerbaijan;2010;010210;Bovine animals, live pure-bred breeding;Import;2926514;385914;Number of items;749;01_live_animals
Azerbaijan;2010;010290;Bovine animals, live, except pure-bred breeding;Import;188620;111295;Number of items;945;01_live_animals
Azerbaijan;2010;010511;Fowls, live domestic < 185 grams;Import;840096;72107;Number of items;1429455;01_live_animals
Azerbaijan;2010;010600;Animals, live, except farm animals;Export;870;403;Number of items;86;01_live_animals
Azerbaijan;2010;010600;Animals, live, except farm animals;Import;102948;2408;Number of items;1848;01_live_animals
Azerbaijan;2009;010111;Horses, live pure-bred breeding;Import;48048;8060;Number of items;18;01_live_animals
Azerbaijan;2009;010111;Horses, live pure-bred breeding;Export;3468;1860;Number of items;4;01_live_animals
Azerbaijan;2009;010119;Horses, live except pure-bred breeding;Import;8360;6000;Number of items;11;01_live_animals
Azerbaijan;2009;010119;Horses, live except pure-bred breeding;Export;6700;3650;Number of items;8;01_live_animals
Azerbaijan;2009;010210;Bovine animals, live pure-bred breeding;Import;4029739;438693;Number of items;818;01_live_animals
Azerbaijan;2009;010290;Bovine animals, live, except pure-bred breeding;Import;137489;88759;Number of items;778;01_live_animals
Azerbaijan;2009;010410;Sheep, live;Import;5800;9000;Number of items;290;01_live_animals
Azerbaijan;2009;010511;Fowls, live domestic < 185 grams;Import;865631;57470;Number of items;1170411;01_live_animals
Azerbaijan;2009;010599;Poultry, live except domestic fowls, > 185 grams;Export;760;303;Number of items;145;01_live_animals
Azerbaijan;2009;010600;Animals, live, except farm animals;Import;87577;1597;Number of items;29856;01_live_animals
Azerbaijan;2009;010600;Animals, live, except farm animals;Export;12000;12000;Number of items;102000;01_live_animals
Azerbaijan;2008;010111;Horses, live pure-bred breeding;Import;22595;1500;Number of items;3;01_live_animals
Azerbaijan;2008;010111;Horses, live pure-bred breeding;Export;34691;7395;Number of items;12;01_live_animals
Azerbaijan;2008;010119;Horses, live except pure-bred breeding;Import;100180;8380;Number of items;16;01_live_animals
Azerbaijan;2008;010119;Horses, live except pure-bred breeding;Export;2000;210;Number of items;2;01_live_animals
Azerbaijan;2008;010210;Bovine animals, live pure-bred breeding;Import;1531379;223670;Number of items;503;01_live_animals
Azerbaijan;2008;010290;Bovine animals, live, except pure-bred breeding;Import;163379;130957;Number of items;1200;01_live_animals
Azerbaijan;2008;010410;Sheep, live;Import;8577;8800;Number of items;375;01_live_animals
Azerbaijan;2008;010511;Fowls, live domestic < 185 grams;Import;696312;68284;Number of items;1318877;01_live_animals
Azerbaijan;2008;010591;Fowls, live domestic > 185 grams;Export;55974;22390;Number of items;27987;01_live_animals
Azerbaijan;2008;010599;Poultry, live except domestic fowls, > 185 grams;Export;204;90;Number of items;15;01_live_animals
Azerbaijan;2008;010600;Animals, live, except farm animals;Import;8031;313;Number of items;2084;01_live_animals
Azerbaijan;2007;010111;Horses, live pure-bred breeding;Export;21978;13525;Number of items;46;01_live_animals
Azerbaijan;2007;010210;Bovine animals, live pure-bred breeding;Import;779171;365172;Number of items;1066;01_live_animals
Azerbaijan;2007;010290;Bovine animals, live, except pure-bred breeding;Import;10429;19000;Number of items;125;01_live_animals
Azerbaijan;2007;010511;Fowls, live domestic < 185 grams;Import;591081;48001;Number of items;333575;01_live_animals
Azerbaijan;2007;010599;Poultry, live except domestic fowls, > 185 grams;Export;1690;370;Number of items;175;01_live_animals
Azerbaijan;2007;010600;Animals, live, except farm animals;Import;44662;4363;Number of items;6019;01_live_animals
Azerbaijan;2007;010600;Animals, live, except farm animals;Export;1534;250;Number of items;1;01_live_animals
Azerbaijan;2006;010111;Horses, live pure-bred breeding;Import;156881;12520;Number of items;31;01_live_animals
Azerbaijan;2006;010111;Horses, live pure-bred breeding;Export;5900;2465;Number of items;8;01_live_animals
Azerbaijan;2006;010119;Horses, live except pure-bred breeding;Export;12500;24326;Number of items;75;01_live_animals
Azerbaijan;2006;010210;Bovine animals, live pure-bred breeding;Import;297005;305427;Number of items;1148;01_live_animals
Azerbaijan;2006;010511;Fowls, live domestic < 185 grams;Import;777200;37685;Number of items;880891;01_live_animals
Azerbaijan;2006;010600;Animals, live, except farm animals;Import;107550;734;Number of items;11413;01_live_animals
Azerbaijan;2005;010119;Horses, live except pure-bred breeding;Import;27500;3600;Number of items;9;01_live_animals
Azerbaijan;2005;010210;Bovine animals, live pure-bred breeding;Import;357045;339122;Number of items;1314;01_live_animals
Azerbaijan;2005;010290;Bovine animals, live, except pure-bred breeding;Import;7600;8440;Number of items;26;01_live_animals
Azerbaijan;2005;010511;Fowls, live domestic < 185 grams;Import;731166;110146;Number of items;2585655;01_live_animals
Azerbaijan;2005;010600;Animals, live, except farm animals;Import;44999;6801;Number of items;1507458;01_live_animals
Azerbaijan;2005;010600;Animals, live, except farm animals;Export;140;10;Number of items;2;01_live_animals
Azerbaijan;2004;010111;Horses, live pure-bred breeding;Import;17408;2300;Number of items;7;01_live_animals
Azerbaijan;2004;010210;Bovine animals, live pure-bred breeding;Import;744596;570426;Number of items;2155;01_live_animals
Azerbaijan;2004;010290;Bovine animals, live, except pure-bred breeding;Import;17820;22440;Number of items;75;01_live_animals
Azerbaijan;2004;010392;Swine, live except pure-bred breeding > 50 kg;Export;6500;10000;Number of items;120;01_live_animals
Azerbaijan;2004;010410;Sheep, live;Import;11526;3581;Number of items;44;01_live_animals
Azerbaijan;2004;010420;Goats, live;Import;2914;5420;Number of items;150;01_live_animals
Azerbaijan;2004;010511;Fowls, live domestic < 185 grams;Import;797527;100573;Number of items;2432208;01_live_animals
Azerbaijan;2004;010600;Animals, live, except farm animals;Import;23406;21537;Number of items;7433;01_live_animals
Azerbaijan;2003;010111;Horses, live pure-bred breeding;Import;12900;3000;No Quantity;;01_live_animals
Azerbaijan;2003;010119;Horses, live except pure-bred breeding;Import;200;350;Number of items;0;01_live_animals
Azerbaijan;2003;010119;Horses, live except pure-bred breeding;Export;100;318;Number of items;0;01_live_animals
Azerbaijan;2003;010210;Bovine animals, live pure-bred breeding;Import;513202;655362;Number of items;401;01_live_animals
Azerbaijan;2003;010210;Bovine animals, live pure-bred breeding;Export;2700;4800;Number of items;2;01_live_animals
Azerbaijan;2003;010290;Bovine animals, live, except pure-bred breeding;Import;193772;372960;Number of items;552;01_live_animals
Azerbaijan;2003;010391;Swine, live except pure-bred breeding < 50 kg;Import;1555;5080;No Quantity;;01_live_animals
Azerbaijan;2003;010410;Sheep, live;Import;1500;620;No Quantity;;01_live_animals
Azerbaijan;2003;010410;Sheep, live;Export;15899;31224;Number of items;339;01_live_animals
Azerbaijan;2003;010511;Fowls, live domestic < 185 grams;Import;755687;395734;Number of items;258942;01_live_animals
Azerbaijan;2003;010591;Fowls, live domestic > 185 grams;Import;12264;21578;No Quantity;;01_live_animals
Azerbaijan;2003;010600;Animals, live, except farm animals;Import;20496;1449;No Quantity;;01_live_animals
Azerbaijan;2003;010600;Animals, live, except farm animals;Export;2010;421;No Quantity;;01_live_animals
Azerbaijan;2002;010111;Horses, live pure-bred breeding;Import;71167;13394;Number of items;40;01_live_animals
Azerbaijan;2002;010119;Horses, live except pure-bred breeding;Import;9028;14650;Number of items;38;01_live_animals
Azerbaijan;2002;010119;Horses, live except pure-bred breeding;Export;682;400;Number of items;2;01_live_animals
Azerbaijan;2002;010210;Bovine animals, live pure-bred breeding;Import;119139;272055;Number of items;1863;01_live_animals
Azerbaijan;2002;010290;Bovine animals, live, except pure-bred breeding;Import;48348;132790;Number of items;1147;01_live_animals
Azerbaijan;2002;010511;Fowls, live domestic < 185 grams;Import;726739;418567;Number of items;1970008;01_live_animals
Azerbaijan;2002;010591;Fowls, live domestic > 185 grams;Import;38544;62144;Number of items;58208;01_live_animals
Azerbaijan;2002;010600;Animals, live, except farm animals;Import;17625;409;Number of items;126;01_live_animals
Azerbaijan;2001;010119;Horses, live except pure-bred breeding;Import;400;645;Number of items;4;01_live_animals
Azerbaijan;2001;010210;Bovine animals, live pure-bred breeding;Import;19192;56100;Number of items;268;01_live_animals
Azerbaijan;2001;010290;Bovine animals, live, except pure-bred breeding;Import;1478;7000;Number of items;18;01_live_animals
Azerbaijan;2001;010511;Fowls, live domestic < 185 grams;Import;559360;113069;Number of items;1653563;01_live_animals
Azerbaijan;2001;010591;Fowls, live domestic > 185 grams;Import;59057;74007;Number of items;139941;01_live_animals
Azerbaijan;2001;010600;Animals, live, except farm animals;Import;78330;475;Number of items;18;01_live_animals
Azerbaijan;2001;010600;Animals, live, except farm animals;Export;17130;404;Number of items;24;01_live_animals
Azerbaijan;2000;010111;Horses, live pure-bred breeding;Import;11402;13800;Number of items;2;01_live_animals
Azerbaijan;2000;010210;Bovine animals, live pure-bred breeding;Import;42151;110883;Number of items;58;01_live_animals
Azerbaijan;2000;010290;Bovine animals, live, except pure-bred breeding;Import;6343;15120;Number of items;18;01_live_animals
Azerbaijan;2000;010511;Fowls, live domestic < 185 grams;Import;88502;28326;Number of items;42427;01_live_animals
Azerbaijan;2000;010591;Fowls, live domestic > 185 grams;Import;152064;170766;Number of items;172389;01_live_animals
Azerbaijan;2000;010600;Animals, live, except farm animals;Import;15300;150;Number of items;513;01_live_animals
Azerbaijan;2000;010600;Animals, live, except farm animals;Export;50;6;Number of items;1;01_live_animals
Azerbaijan;1999;010210;Bovine animals, live pure-bred breeding;Import;37589;101120;Weight in kilograms;101120;01_live_animals
Azerbaijan;1999;010290;Bovine animals, live, except pure-bred breeding;Import;1520;4187;Weight in kilograms;4187;01_live_animals
Azerbaijan;1999;010410;Sheep, live;Export;1590;617;Weight in kilograms;617;01_live_animals
Azerbaijan;1999;010511;Fowls, live domestic < 185 grams;Import;207708;47151;Weight in kilograms;47151;01_live_animals
Azerbaijan;1999;010591;Fowls, live domestic > 185 grams;Import;252329;182210;Weight in kilograms;182210;01_live_animals
Azerbaijan;1999;010600;Animals, live, except farm animals;Import;2760;164;Weight in kilograms;164;01_live_animals
Azerbaijan;1999;010600;Animals, live, except farm animals;Export;189;70;Weight in kilograms;70;01_live_animals
Azerbaijan;1998;010111;Horses, live pure-bred breeding;Import;66769;6687;Weight in kilograms;6687;01_live_animals
Azerbaijan;1998;010119;Horses, live except pure-bred breeding;Import;1800;2000;Weight in kilograms;2000;01_live_animals
Azerbaijan;1998;010511;Fowls, live domestic < 185 grams;Import;82830;18714;Weight in kilograms;18714;01_live_animals
Azerbaijan;1998;010591;Fowls, live domestic > 185 grams;Import;271280;44640;Weight in kilograms;44640;01_live_animals
Azerbaijan;1998;010600;Animals, live, except farm animals;Import;3060;78;Weight in kilograms;78;01_live_animals
Azerbaijan;1998;010600;Animals, live, except farm animals;Export;268;109;Weight in kilograms;109;01_live_animals
Azerbaijan;1997;010111;Horses, live pure-bred breeding;Import;21939;4187;Weight in kilograms;4187;01_live_animals
Azerbaijan;1997;010290;Bovine animals, live, except pure-bred breeding;Import;799;796;Weight in kilograms;796;01_live_animals
Azerbaijan;1997;010591;Fowls, live domestic > 185 grams;Import;211310;50077;Weight in kilograms;50077;01_live_animals
Azerbaijan;1997;010600;Animals, live, except farm animals;Import;399;97;Weight in kilograms;97;01_live_animals
Azerbaijan;1996;010392;Swine, live except pure-bred breeding > 50 kg;Export;19199;9625;Weight in kilograms;9625;01_live_animals
Azerbaijan;1996;010511;Fowls, live domestic < 185 grams;Import;145600;59636;Weight in kilograms;59636;01_live_animals
Azerbaijan;1996;010591;Fowls, live domestic > 185 grams;Import;272739;81359;Weight in kilograms;81359;01_live_animals
Bahamas;2015;010111;Horses, live pure-bred breeding;Import;14464;;Number of items;97;01_live_animals
Bahamas;2015;010119;Horses, live except pure-bred breeding;Import;14415;654;Number of items;97;01_live_animals
Bahamas;2015;010120;Asses, mules and hinnies, live;Import;1661;;Number of items;10;01_live_animals
Bahamas;2015;010290;Bovine animals, live, except pure-bred breeding;Import;1275;338;Number of items;2;01_live_animals
Bahamas;2015;010410;Sheep, live;Import;93122;;Number of items;103;01_live_animals
Bahamas;2015;010511;Fowls, live domestic < 185 grams;Import;412191;8104;Number of items;25476;01_live_animals
Bahamas;2015;010519;Poultry, live except domestic fowls, < 185 grams;Import;1033;;Number of items;92;01_live_animals
Bahamas;2015;010591;Fowls, live domestic > 185 grams;Import;213248;;Number of items;36464;01_live_animals
Bahamas;2015;010599;Poultry, live except domestic fowls, > 185 grams;Import;8663;4129;Number of items;5002;01_live_animals
Bahamas;2015;010600;Animals, live, except farm animals;Re-Export;12280;143;Number of items;301;01_live_animals
Bahamas;2015;010600;Animals, live, except farm animals;Export;12280;143;Number of items;301;01_live_animals
