country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Bolivia (Plurinational State of);2001;010410;Sheep, live;Import;24241;13692;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2001;010511;Fowls, live domestic < 185 grams;Export;336;160;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2001;010511;Fowls, live domestic < 185 grams;Import;1402820;34293;Number of items;729000;01_live_animals
Bolivia (Plurinational State of);2001;010519;Poultry, live except domestic fowls, < 185 grams;Import;8872;562;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2001;010591;Fowls, live domestic > 185 grams;Export;1800;3765;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2001;010600;Animals, live, except farm animals;Import;1980;265;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010111;Horses, live pure-bred breeding;Import;7759;1348;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010119;Horses, live except pure-bred breeding;Export;1000;470;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010119;Horses, live except pure-bred breeding;Import;25101;9095;Number of items;3;01_live_animals
Bolivia (Plurinational State of);2000;010120;Asses, mules and hinnies, live;Import;967;5600;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010210;Bovine animals, live pure-bred breeding;Import;72584;134674;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010210;Bovine animals, live pure-bred breeding;Export;4801;5217;Number of items;3;01_live_animals
Bolivia (Plurinational State of);2000;010290;Bovine animals, live, except pure-bred breeding;Import;213620;225251;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010290;Bovine animals, live, except pure-bred breeding;Export;230000;238180;Number of items;582;01_live_animals
Bolivia (Plurinational State of);2000;010310;Swine, live pure-bred breeding;Import;45776;3689;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010391;Swine, live except pure-bred breeding < 50 kg;Import;12707;5673;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010392;Swine, live except pure-bred breeding > 50 kg;Import;90240;21917;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010410;Sheep, live;Import;53;22;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010511;Fowls, live domestic < 185 grams;Export;1301;900;Number of items;486;01_live_animals
Bolivia (Plurinational State of);2000;010511;Fowls, live domestic < 185 grams;Import;1007768;22358;Number of items;401267;01_live_animals
Bolivia (Plurinational State of);2000;010519;Poultry, live except domestic fowls, < 185 grams;Import;4942;196;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010591;Fowls, live domestic > 185 grams;Export;2040;3405;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010599;Poultry, live except domestic fowls, > 185 grams;Import;9304;576;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010600;Animals, live, except farm animals;Export;200;67;No Quantity;;01_live_animals
Bolivia (Plurinational State of);2000;010600;Animals, live, except farm animals;Import;2851;325;No Quantity;;01_live_animals
Bolivia (Plurinational State of);1999;010111;Horses, live pure-bred breeding;Import;13162;11597;Weight in kilograms;11597;01_live_animals
Bolivia (Plurinational State of);1999;010119;Horses, live except pure-bred breeding;Import;29578;18299;Weight in kilograms;18299;01_live_animals
Bolivia (Plurinational State of);1999;010120;Asses, mules and hinnies, live;Import;1600;824;Weight in kilograms;824;01_live_animals
Bolivia (Plurinational State of);1999;010210;Bovine animals, live pure-bred breeding;Import;130476;160757;Weight in kilograms;160757;01_live_animals
Bolivia (Plurinational State of);1999;010290;Bovine animals, live, except pure-bred breeding;Import;552427;684800;Weight in kilograms;684800;01_live_animals
Bolivia (Plurinational State of);1999;010290;Bovine animals, live, except pure-bred breeding;Export;675000;1150000;Weight in kilograms;1150000;01_live_animals
Bolivia (Plurinational State of);1999;010310;Swine, live pure-bred breeding;Import;111292;12250;Weight in kilograms;12250;01_live_animals
Bolivia (Plurinational State of);1999;010391;Swine, live except pure-bred breeding < 50 kg;Import;21693;2793;Weight in kilograms;2793;01_live_animals
Bolivia (Plurinational State of);1999;010392;Swine, live except pure-bred breeding > 50 kg;Import;57287;14843;Weight in kilograms;14843;01_live_animals
Bolivia (Plurinational State of);1999;010410;Sheep, live;Import;849;968;Weight in kilograms;968;01_live_animals
Bolivia (Plurinational State of);1999;010511;Fowls, live domestic < 185 grams;Import;1029110;28704;Weight in kilograms;28704;01_live_animals
Bolivia (Plurinational State of);1999;010519;Poultry, live except domestic fowls, < 185 grams;Import;9000;261;Weight in kilograms;261;01_live_animals
Bolivia (Plurinational State of);1999;010599;Poultry, live except domestic fowls, > 185 grams;Import;3804;1062;Weight in kilograms;1062;01_live_animals
Bolivia (Plurinational State of);1999;010600;Animals, live, except farm animals;Import;17528;3612;Weight in kilograms;3612;01_live_animals
Bolivia (Plurinational State of);1999;010600;Animals, live, except farm animals;Export;214500;19398;Weight in kilograms;19398;01_live_animals
Bolivia (Plurinational State of);1998;010111;Horses, live pure-bred breeding;Import;6827;3375;Weight in kilograms;3375;01_live_animals
Bolivia (Plurinational State of);1998;010111;Horses, live pure-bred breeding;Export;250;468;Weight in kilograms;468;01_live_animals
Bolivia (Plurinational State of);1998;010119;Horses, live except pure-bred breeding;Import;70753;21437;Weight in kilograms;21437;01_live_animals
Bolivia (Plurinational State of);1998;010119;Horses, live except pure-bred breeding;Export;12000;2000;Weight in kilograms;2000;01_live_animals
Bolivia (Plurinational State of);1998;010210;Bovine animals, live pure-bred breeding;Import;23241;23944;Weight in kilograms;23944;01_live_animals
Bolivia (Plurinational State of);1998;010210;Bovine animals, live pure-bred breeding;Export;11000;7000;Weight in kilograms;7000;01_live_animals
Bolivia (Plurinational State of);1998;010290;Bovine animals, live, except pure-bred breeding;Import;47761;68738;Weight in kilograms;68738;01_live_animals
Bolivia (Plurinational State of);1998;010290;Bovine animals, live, except pure-bred breeding;Export;675699;934875;Weight in kilograms;934875;01_live_animals
Bolivia (Plurinational State of);1998;010310;Swine, live pure-bred breeding;Import;48684;6562;Weight in kilograms;6562;01_live_animals
Bolivia (Plurinational State of);1998;010391;Swine, live except pure-bred breeding < 50 kg;Import;1395;343;Weight in kilograms;343;01_live_animals
Bolivia (Plurinational State of);1998;010392;Swine, live except pure-bred breeding > 50 kg;Import;81746;11089;Weight in kilograms;11089;01_live_animals
Bolivia (Plurinational State of);1998;010511;Fowls, live domestic < 185 grams;Import;851488;665857;Weight in kilograms;665857;01_live_animals
Bolivia (Plurinational State of);1998;010519;Poultry, live except domestic fowls, < 185 grams;Import;29994;1607;Weight in kilograms;1607;01_live_animals
Bolivia (Plurinational State of);1998;010599;Poultry, live except domestic fowls, > 185 grams;Import;7693;464;Weight in kilograms;464;01_live_animals
Bolivia (Plurinational State of);1998;010600;Animals, live, except farm animals;Import;4143;808;Weight in kilograms;808;01_live_animals
Bolivia (Plurinational State of);1998;010600;Animals, live, except farm animals;Export;801499;167460;Weight in kilograms;167460;01_live_animals
Bolivia (Plurinational State of);1997;010111;Horses, live pure-bred breeding;Import;2593;3750;Weight in kilograms;3750;01_live_animals
Bolivia (Plurinational State of);1997;010119;Horses, live except pure-bred breeding;Import;40555;14624;Weight in kilograms;14624;01_live_animals
Bolivia (Plurinational State of);1997;010119;Horses, live except pure-bred breeding;Export;29000;3500;Weight in kilograms;3500;01_live_animals
Bolivia (Plurinational State of);1997;010210;Bovine animals, live pure-bred breeding;Import;40245;24362;Weight in kilograms;24362;01_live_animals
Bolivia (Plurinational State of);1997;010210;Bovine animals, live pure-bred breeding;Export;5500;2687;Weight in kilograms;2687;01_live_animals
Bolivia (Plurinational State of);1997;010290;Bovine animals, live, except pure-bred breeding;Import;380893;658125;Weight in kilograms;658125;01_live_animals
Bolivia (Plurinational State of);1997;010290;Bovine animals, live, except pure-bred breeding;Export;660000;920000;Weight in kilograms;920000;01_live_animals
Bolivia (Plurinational State of);1997;010310;Swine, live pure-bred breeding;Import;11641;949;Weight in kilograms;949;01_live_animals
Bolivia (Plurinational State of);1997;010511;Fowls, live domestic < 185 grams;Import;776890;22136;Weight in kilograms;22136;01_live_animals
Bolivia (Plurinational State of);1997;010519;Poultry, live except domestic fowls, < 185 grams;Import;79046;2933;Weight in kilograms;2933;01_live_animals
Bolivia (Plurinational State of);1997;010591;Fowls, live domestic > 185 grams;Import;9672;89;Weight in kilograms;89;01_live_animals
Bolivia (Plurinational State of);1997;010599;Poultry, live except domestic fowls, > 185 grams;Import;20824;656;Weight in kilograms;656;01_live_animals
Bolivia (Plurinational State of);1997;010600;Animals, live, except farm animals;Import;1268;473;Weight in kilograms;473;01_live_animals
Bolivia (Plurinational State of);1997;010600;Animals, live, except farm animals;Export;261250;33250;Weight in kilograms;33250;01_live_animals
Bolivia (Plurinational State of);1996;010111;Horses, live pure-bred breeding;Import;8260;2625;Weight in kilograms;2625;01_live_animals
Bolivia (Plurinational State of);1996;010119;Horses, live except pure-bred breeding;Import;6081;5500;Weight in kilograms;5500;01_live_animals
Bolivia (Plurinational State of);1996;010119;Horses, live except pure-bred breeding;Export;2000;500;Weight in kilograms;500;01_live_animals
Bolivia (Plurinational State of);1996;010210;Bovine animals, live pure-bred breeding;Import;161140;93776;Weight in kilograms;93776;01_live_animals
Bolivia (Plurinational State of);1996;010210;Bovine animals, live pure-bred breeding;Export;16000;8750;Weight in kilograms;8750;01_live_animals
Bolivia (Plurinational State of);1996;010290;Bovine animals, live, except pure-bred breeding;Import;296854;569284;Weight in kilograms;569284;01_live_animals
Bolivia (Plurinational State of);1996;010290;Bovine animals, live, except pure-bred breeding;Export;495000;690000;Weight in kilograms;690000;01_live_animals
Bolivia (Plurinational State of);1996;010310;Swine, live pure-bred breeding;Import;8386;648;Weight in kilograms;648;01_live_animals
Bolivia (Plurinational State of);1996;010392;Swine, live except pure-bred breeding > 50 kg;Import;1724;671;Weight in kilograms;671;01_live_animals
Bolivia (Plurinational State of);1996;010511;Fowls, live domestic < 185 grams;Import;676385;205804;Weight in kilograms;205804;01_live_animals
Bolivia (Plurinational State of);1996;010519;Poultry, live except domestic fowls, < 185 grams;Import;127121;4930;Weight in kilograms;4930;01_live_animals
Bolivia (Plurinational State of);1996;010599;Poultry, live except domestic fowls, > 185 grams;Import;1068;238;Weight in kilograms;238;01_live_animals
Bolivia (Plurinational State of);1996;010600;Animals, live, except farm animals;Import;48124;120473;Weight in kilograms;120473;01_live_animals
Bolivia (Plurinational State of);1996;010600;Animals, live, except farm animals;Export;3550;3875;Weight in kilograms;3875;01_live_animals
Bolivia (Plurinational State of);1995;010119;Horses, live except pure-bred breeding;Import;32359;18687;Weight in kilograms;18687;01_live_animals
Bolivia (Plurinational State of);1995;010119;Horses, live except pure-bred breeding;Export;20000;5000;Weight in kilograms;5000;01_live_animals
Bolivia (Plurinational State of);1995;010210;Bovine animals, live pure-bred breeding;Import;96570;117773;Weight in kilograms;117773;01_live_animals
Bolivia (Plurinational State of);1995;010290;Bovine animals, live, except pure-bred breeding;Import;398934;938405;Weight in kilograms;938405;01_live_animals
Bolivia (Plurinational State of);1995;010310;Swine, live pure-bred breeding;Import;39106;5625;Weight in kilograms;5625;01_live_animals
Bolivia (Plurinational State of);1995;010511;Fowls, live domestic < 185 grams;Import;795286;533865;Weight in kilograms;533865;01_live_animals
Bolivia (Plurinational State of);1995;010519;Poultry, live except domestic fowls, < 185 grams;Import;120149;4545;Weight in kilograms;4545;01_live_animals
Bolivia (Plurinational State of);1995;010599;Poultry, live except domestic fowls, > 185 grams;Import;27892;1625;Weight in kilograms;1625;01_live_animals
Bolivia (Plurinational State of);1995;010600;Animals, live, except farm animals;Import;751;60;Weight in kilograms;60;01_live_animals
Bolivia (Plurinational State of);1995;010600;Animals, live, except farm animals;Export;405500;44269;Weight in kilograms;44269;01_live_animals
Bolivia (Plurinational State of);1994;010119;Horses, live except pure-bred breeding;Import;11526;5875;Weight in kilograms;5875;01_live_animals
Bolivia (Plurinational State of);1994;010119;Horses, live except pure-bred breeding;Export;5000;496;Weight in kilograms;496;01_live_animals
Bolivia (Plurinational State of);1994;010120;Asses, mules and hinnies, live;Import;799;1187;Weight in kilograms;1187;01_live_animals
Bolivia (Plurinational State of);1994;010210;Bovine animals, live pure-bred breeding;Import;89036;83437;Weight in kilograms;83437;01_live_animals
Bolivia (Plurinational State of);1994;010210;Bovine animals, live pure-bred breeding;Export;1394709;1476875;Weight in kilograms;1476875;01_live_animals
Bolivia (Plurinational State of);1994;010290;Bovine animals, live, except pure-bred breeding;Import;153206;148128;Weight in kilograms;148128;01_live_animals
Bolivia (Plurinational State of);1994;010290;Bovine animals, live, except pure-bred breeding;Export;2905000;3706000;Weight in kilograms;3706000;01_live_animals
Bolivia (Plurinational State of);1994;010310;Swine, live pure-bred breeding;Import;4544;718;Weight in kilograms;718;01_live_animals
Bolivia (Plurinational State of);1994;010391;Swine, live except pure-bred breeding < 50 kg;Import;326;238;Weight in kilograms;238;01_live_animals
Bolivia (Plurinational State of);1994;010392;Swine, live except pure-bred breeding > 50 kg;Import;23484;10937;Weight in kilograms;10937;01_live_animals
Bolivia (Plurinational State of);1994;010410;Sheep, live;Import;359;398;Weight in kilograms;398;01_live_animals
Bolivia (Plurinational State of);1994;010511;Fowls, live domestic < 185 grams;Import;804970;27701;Weight in kilograms;27701;01_live_animals
Bolivia (Plurinational State of);1994;010511;Fowls, live domestic < 185 grams;Export;46703;2500;Weight in kilograms;2500;01_live_animals
Bolivia (Plurinational State of);1994;010519;Poultry, live except domestic fowls, < 185 grams;Import;77848;9052;Weight in kilograms;9052;01_live_animals
Bolivia (Plurinational State of);1994;010599;Poultry, live except domestic fowls, > 185 grams;Import;1715;257;Weight in kilograms;257;01_live_animals
Bolivia (Plurinational State of);1994;010600;Animals, live, except farm animals;Import;9314;1595;Weight in kilograms;1595;01_live_animals
Bolivia (Plurinational State of);1993;010119;Horses, live except pure-bred breeding;Import;43002;22811;Weight in kilograms;22811;01_live_animals
Bolivia (Plurinational State of);1993;010120;Asses, mules and hinnies, live;Import;954;4187;Weight in kilograms;4187;01_live_animals
Bolivia (Plurinational State of);1993;010210;Bovine animals, live pure-bred breeding;Import;32473;24597;Weight in kilograms;24597;01_live_animals
Bolivia (Plurinational State of);1993;010290;Bovine animals, live, except pure-bred breeding;Import;107297;288350;Weight in kilograms;288350;01_live_animals
Bolivia (Plurinational State of);1993;010290;Bovine animals, live, except pure-bred breeding;Export;630000;960000;Weight in kilograms;960000;01_live_animals
Bolivia (Plurinational State of);1993;010310;Swine, live pure-bred breeding;Import;21224;3616;Weight in kilograms;3616;01_live_animals
Bolivia (Plurinational State of);1993;010391;Swine, live except pure-bred breeding < 50 kg;Import;22582;12312;Weight in kilograms;12312;01_live_animals
Bolivia (Plurinational State of);1993;010420;Goats, live;Import;538;984;Weight in kilograms;984;01_live_animals
Bolivia (Plurinational State of);1993;010511;Fowls, live domestic < 185 grams;Import;648485;29113;Weight in kilograms;29113;01_live_animals
Bolivia (Plurinational State of);1993;010519;Poultry, live except domestic fowls, < 185 grams;Import;98429;5786;Weight in kilograms;5786;01_live_animals
Bolivia (Plurinational State of);1993;010599;Poultry, live except domestic fowls, > 185 grams;Import;9262;559;Weight in kilograms;559;01_live_animals
Bolivia (Plurinational State of);1993;010600;Animals, live, except farm animals;Import;3759;12347;Weight in kilograms;12347;01_live_animals
Bolivia (Plurinational State of);1992;010111;Horses, live pure-bred breeding;Import;1627;2062;Weight in kilograms;2062;01_live_animals
Bolivia (Plurinational State of);1992;010119;Horses, live except pure-bred breeding;Import;5821;3218;Weight in kilograms;3218;01_live_animals
Bolivia (Plurinational State of);1992;010119;Horses, live except pure-bred breeding;Export;7849;2092;Weight in kilograms;2092;01_live_animals
Bolivia (Plurinational State of);1992;010210;Bovine animals, live pure-bred breeding;Import;35143;24312;Weight in kilograms;24312;01_live_animals
Bolivia (Plurinational State of);1992;010290;Bovine animals, live, except pure-bred breeding;Import;22634;57625;Weight in kilograms;57625;01_live_animals
Bolivia (Plurinational State of);1992;010310;Swine, live pure-bred breeding;Import;19106;2812;Weight in kilograms;2812;01_live_animals
Bolivia (Plurinational State of);1992;010410;Sheep, live;Import;198;246;Weight in kilograms;246;01_live_animals
Bolivia (Plurinational State of);1992;010511;Fowls, live domestic < 185 grams;Import;544010;39666;Weight in kilograms;39666;01_live_animals
Bolivia (Plurinational State of);1992;010511;Fowls, live domestic < 185 grams;Export;10080;2062;Weight in kilograms;2062;01_live_animals
Bolivia (Plurinational State of);1992;010519;Poultry, live except domestic fowls, < 185 grams;Import;97518;8389;Weight in kilograms;8389;01_live_animals
Bolivia (Plurinational State of);1992;010591;Fowls, live domestic > 185 grams;Import;20404;1000;Weight in kilograms;1000;01_live_animals
Bolivia (Plurinational State of);1992;010599;Poultry, live except domestic fowls, > 185 grams;Import;14113;386;Weight in kilograms;386;01_live_animals
Bolivia (Plurinational State of);1992;010600;Animals, live, except farm animals;Import;9324;809;Weight in kilograms;809;01_live_animals
Bolivia (Plurinational State of);1992;010600;Animals, live, except farm animals;Export;198;100;Weight in kilograms;100;01_live_animals
Bosnia Herzegovina;2016;010111;Horses, live pure-bred breeding;Import;521;8;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010119;Horses, live except pure-bred breeding;Import;17286;6220;Number of items;1;01_live_animals
Bosnia Herzegovina;2016;010120;Asses, mules and hinnies, live;Import;861;500;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010210;Bovine animals, live pure-bred breeding;Import;1247139;396346;Number of items;604;01_live_animals
Bosnia Herzegovina;2016;010290;Bovine animals, live, except pure-bred breeding;Import;24432910;10118553;Number of items;26675;01_live_animals
Bosnia Herzegovina;2016;010290;Bovine animals, live, except pure-bred breeding;Export;1278405;509660;Number of items;1604;01_live_animals
Bosnia Herzegovina;2016;010310;Swine, live pure-bred breeding;Import;54665;5102;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010391;Swine, live except pure-bred breeding < 50 kg;Import;1553935;756064;Number of items;28686;01_live_animals
Bosnia Herzegovina;2016;010392;Swine, live except pure-bred breeding > 50 kg;Import;146493;123117;Number of items;980;01_live_animals
Bosnia Herzegovina;2016;010392;Swine, live except pure-bred breeding > 50 kg;Export;121758;92082;Number of items;770;01_live_animals
Bosnia Herzegovina;2016;010410;Sheep, live;Import;4581263;2115140;Number of items;58291;01_live_animals
Bosnia Herzegovina;2016;010420;Goats, live;Import;31230;3900;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010511;Fowls, live domestic < 185 grams;Import;1882927;177993;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010511;Fowls, live domestic < 185 grams;Export;130748;34377;Number of items;54674;01_live_animals
Bosnia Herzegovina;2016;010591;Fowls, live domestic > 185 grams;Import;461560;1244698;Number of items;204631;01_live_animals
Bosnia Herzegovina;2016;010591;Fowls, live domestic > 185 grams;Export;989723;511890;Number of items;403117;01_live_animals
Bosnia Herzegovina;2016;010600;Animals, live, except farm animals;Import;12104;689;No Quantity;;01_live_animals
Bosnia Herzegovina;2016;010600;Animals, live, except farm animals;Export;244849;14931;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010111;Horses, live pure-bred breeding;Import;26364;1211;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010119;Horses, live except pure-bred breeding;Import;10157;6210;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010210;Bovine animals, live pure-bred breeding;Import;3884718;1126876;Number of items;1686;01_live_animals
Bosnia Herzegovina;2015;010290;Bovine animals, live, except pure-bred breeding;Import;46089160;20182983;Number of items;45825;01_live_animals
Bosnia Herzegovina;2015;010310;Swine, live pure-bred breeding;Import;11718;862;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010391;Swine, live except pure-bred breeding < 50 kg;Import;1668662;919902;Number of items;21508;01_live_animals
Bosnia Herzegovina;2015;010392;Swine, live except pure-bred breeding > 50 kg;Export;127141;93981;Number of items;636;01_live_animals
Bosnia Herzegovina;2015;010392;Swine, live except pure-bred breeding > 50 kg;Import;262652;203393;Number of items;1331;01_live_animals
Bosnia Herzegovina;2015;010410;Sheep, live;Import;5702574;2503166;Number of items;54121;01_live_animals
Bosnia Herzegovina;2015;010420;Goats, live;Import;139297;11720;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010511;Fowls, live domestic < 185 grams;Export;360924;122114;Number of items;115750;01_live_animals
Bosnia Herzegovina;2015;010511;Fowls, live domestic < 185 grams;Import;1863151;45978;Number of items;561180;01_live_animals
Bosnia Herzegovina;2015;010519;Poultry, live except domestic fowls, < 185 grams;Import;2330;650;Number of items;980;01_live_animals
Bosnia Herzegovina;2015;010591;Fowls, live domestic > 185 grams;Export;1043043;586045;Number of items;346868;01_live_animals
Bosnia Herzegovina;2015;010591;Fowls, live domestic > 185 grams;Import;511404;1230808;Number of items;169545;01_live_animals
Bosnia Herzegovina;2015;010600;Animals, live, except farm animals;Export;572177;10859;No Quantity;;01_live_animals
Bosnia Herzegovina;2015;010600;Animals, live, except farm animals;Import;14557;919;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010111;Horses, live pure-bred breeding;Import;24278;6565;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010119;Horses, live except pure-bred breeding;Import;17377;11450;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010120;Asses, mules and hinnies, live;Import;7212;700;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010210;Bovine animals, live pure-bred breeding;Import;3445050;785989;Number of items;1461;01_live_animals
Bosnia Herzegovina;2014;010290;Bovine animals, live, except pure-bred breeding;Import;29351590;9440884;Number of items;25788;01_live_animals
Bosnia Herzegovina;2014;010310;Swine, live pure-bred breeding;Import;4194;1340;Number of items;7;01_live_animals
Bosnia Herzegovina;2014;010391;Swine, live except pure-bred breeding < 50 kg;Import;2560316;957049;Number of items;32511;01_live_animals
Bosnia Herzegovina;2014;010392;Swine, live except pure-bred breeding > 50 kg;Import;138932;97589;Number of items;661;01_live_animals
Bosnia Herzegovina;2014;010392;Swine, live except pure-bred breeding > 50 kg;Export;608930;291636;Number of items;2937;01_live_animals
Bosnia Herzegovina;2014;010410;Sheep, live;Import;5929449;2120808;Number of items;53914;01_live_animals
Bosnia Herzegovina;2014;010410;Sheep, live;Export;2381;897;Number of items;24;01_live_animals
Bosnia Herzegovina;2014;010420;Goats, live;Import;114169;15877;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010511;Fowls, live domestic < 185 grams;Import;2002389;35880;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010511;Fowls, live domestic < 185 grams;Export;679784;153541;Number of items;233409;01_live_animals
Bosnia Herzegovina;2014;010591;Fowls, live domestic > 185 grams;Import;533536;342785;Number of items;160704;01_live_animals
Bosnia Herzegovina;2014;010591;Fowls, live domestic > 185 grams;Export;1959167;945280;Number of items;584422;01_live_animals
Bosnia Herzegovina;2014;010600;Animals, live, except farm animals;Import;15760;812;No Quantity;;01_live_animals
Bosnia Herzegovina;2014;010600;Animals, live, except farm animals;Export;306965;3404;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010111;Horses, live pure-bred breeding;Import;2011;1240;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010119;Horses, live except pure-bred breeding;Export;1593;350;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010119;Horses, live except pure-bred breeding;Import;19311;2010;Number of items;2;01_live_animals
Bosnia Herzegovina;2013;010120;Asses, mules and hinnies, live;Import;8061;2100;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010210;Bovine animals, live pure-bred breeding;Import;2259125;574845;Number of items;1060;01_live_animals
Bosnia Herzegovina;2013;010290;Bovine animals, live, except pure-bred breeding;Export;1585048;547280;Number of items;1850;01_live_animals
Bosnia Herzegovina;2013;010290;Bovine animals, live, except pure-bred breeding;Import;37309304;14430716;Number of items;40636;01_live_animals
Bosnia Herzegovina;2013;010310;Swine, live pure-bred breeding;Import;96723;14560;Number of items;152;01_live_animals
Bosnia Herzegovina;2013;010391;Swine, live except pure-bred breeding < 50 kg;Import;2169528;896893;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010392;Swine, live except pure-bred breeding > 50 kg;Export;53037;21956;Number of items;254;01_live_animals
Bosnia Herzegovina;2013;010392;Swine, live except pure-bred breeding > 50 kg;Import;2657634;1389178;Number of items;13840;01_live_animals
Bosnia Herzegovina;2013;010410;Sheep, live;Import;5520345;1988707;Number of items;56596;01_live_animals
Bosnia Herzegovina;2013;010420;Goats, live;Import;79775;10561;Number of items;900;01_live_animals
Bosnia Herzegovina;2013;010511;Fowls, live domestic < 185 grams;Export;683962;152070;Number of items;216058;01_live_animals
Bosnia Herzegovina;2013;010511;Fowls, live domestic < 185 grams;Import;1571669;22777;Number of items;466474;01_live_animals
Bosnia Herzegovina;2013;010591;Fowls, live domestic > 185 grams;Export;1692901;583920;Number of items;686262;01_live_animals
Bosnia Herzegovina;2013;010591;Fowls, live domestic > 185 grams;Import;268437;508825;Number of items;81421;01_live_animals
Bosnia Herzegovina;2013;010600;Animals, live, except farm animals;Export;351620;3313;No Quantity;;01_live_animals
Bosnia Herzegovina;2013;010600;Animals, live, except farm animals;Import;21505;2732;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010111;Horses, live pure-bred breeding;Import;6331;1660;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010119;Horses, live except pure-bred breeding;Import;23412;8770;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010120;Asses, mules and hinnies, live;Import;771;350;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010210;Bovine animals, live pure-bred breeding;Import;2782271;762193;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010290;Bovine animals, live, except pure-bred breeding;Export;985267;345740;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010290;Bovine animals, live, except pure-bred breeding;Import;43042407;19423219;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010310;Swine, live pure-bred breeding;Import;18949;910;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010391;Swine, live except pure-bred breeding < 50 kg;Export;4345;1691;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010391;Swine, live except pure-bred breeding < 50 kg;Import;1552363;711731;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010392;Swine, live except pure-bred breeding > 50 kg;Export;42228;16699;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010392;Swine, live except pure-bred breeding > 50 kg;Import;9785714;4932760;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010410;Sheep, live;Import;5160648;1934357;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010420;Goats, live;Export;3019;1650;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010420;Goats, live;Import;23464;15130;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010511;Fowls, live domestic < 185 grams;Export;791717;205057;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010511;Fowls, live domestic < 185 grams;Import;1947033;146696;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010591;Fowls, live domestic > 185 grams;Export;1805372;592109;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010591;Fowls, live domestic > 185 grams;Import;341809;991977;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010600;Animals, live, except farm animals;Export;218428;4567;No Quantity;;01_live_animals
Bosnia Herzegovina;2012;010600;Animals, live, except farm animals;Import;39340;6093;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010111;Horses, live pure-bred breeding;Import;6789;1420;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010119;Horses, live except pure-bred breeding;Import;97419;10790;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010210;Bovine animals, live pure-bred breeding;Export;220426;52720;Number of items;121;01_live_animals
